Filename,DictionaryIPA,DictionaryTone,VowelLength,IPA,Coda,ReclassifiedTone,ReclassifiedVowelLength,VowelQuality,PhonemicIPA,ReclassifiedIPA,ReclassifiedCoda,Exclude,DictionaryMatch,Onset,OnsType
WZ08_3_66_2,ti3,3,short,ti3,nocoda,3,long,i,tiː,tiː,nocoda,Keep,yes,t,voiceless stop
WZ08_1_25_1,ʔan1,1,short,ʔan1,nasal,1,short,a,ʔan,ʔan,nasal,Keep,yes,ʔ,glottal stop
WZ08_8_165_3,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Keep,yes,t,voiceless stop
WZ08_7_152_3,pit7,7,short,pit7,obstruent,7,short,i,pit,pit,obstruent,Extra,NA,p,voiceless stop
WZ08_2_42_2,ɕi2,2,short,ɕi2,nocoda,2,long,oi,ɕoːi,sɤːi,nocoda,Keep,yes,s,voiceless fricative
WZ08_2_28_3,tiəu6_or_lau2,2,short,lau2,nocoda,2,NA,au,lau,lau,nocoda,Keep,yes,l,sonorant
WZ08_6_122_4,ɕo6,6,short,ɕo6,nocoda,6,long,o,ɕoː,ɕɔː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_2_38_2,ten2_or_teːn2,2,NA,ten2,nasal,8,short,o,mok,mɔk,obstruent,Exclude Item,no,m,nasal
WZ08_7_141_2,kut7,7,short,kut7,obstruent,7,short,u,kut,kut,obstruent,Keep,yes,k,voiceless stop
WZ08_2_36_3,toːn2,2,long,toːn2,nasal,2,long,o,toːn,tuːən,nasal,Keep,yes,t,voiceless stop
WZ08_8_166_2,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Extra,NA,t,voiceless stop
WZ08_1_21_3,ɕo1,1,short,ɕo1,nocoda,1,NA,o,hoŋ,hoŋ,nasal,Keep,no,h,voiceless fricative
WZ08_9_175_3,ɕaːt9,9,long,ɕaːt9,obstruent,9,long,a,ɕaːt,ɕaːt,obstruent,Extra,NA,ɕ,voiceless fricative
WZ08_3_58_3,vaːn3,3,long,vaːn3,nasal,3,long,a,waːn,waːn,nasal,Keep,yes,w,sonorant
WZ08_6_120_4,va6,6,short,va6,nocoda,6,long,,,wa,nocoda,Exclude Token,NA,w,sonorant
WZ08_3_60_5,tin3,3,short,tin3,nasal,4,long,eu,feːu,feːu,nocoda,Keep,no,f,voiceless fricative
WZ08_6_117_3,haːn6,6,long,haːn6,nasal,6,long,a,haːn,haːn,nasal,Keep,yes,h,voiceless fricative
WZ08_2_46_5,tin2,2,short,tin2,nasal,5,long,o,toː,tɔː,nocoda,Keep,no,t,voiceless stop
WZ08_7_135_2,ɕat7,7,short,ɕat7,obstruent,7,short,a,ɕat,sat,obstruent,Extra,NA,s,voiceless fricative
WZ08_6_128_2,tu6,6,short,tu6,nocoda,3,long,u,tuː,tuː,nocoda,Keep,no,t,voiceless stop
WZ08_6_126_1,tu6,6,short,tu6,nocoda,6,long,u,tuː,tuː,nocoda,Extra,NA,t,voiceless stop
WZ08_3_57_2,kan3_or_kit7,3,short,kan3,nasal,3,short,a,kan,kan,nasal,Keep,yes,k,voiceless stop
WZ08_1_9_2,ɣon1,1,short,ɣon1,nasal,1,short,o,ɣon,rɔn,nasal,Keep,yes,r,sonorant
WZ08_3_54_7,tan3,3,short,tan3,nasal,3,short,a,tan,tan,nasal,Extra,NA,t,voiceless stop
WZ08_8_166_3,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Extra,NA,t,voiceless stop
WZ08_6_126_2,tu6,6,short,tu6,nocoda,6,long,u,tuː,tuː,nocoda,Extra,NA,t,voiceless stop
WZ08_4_84_2,va4,4,short,va4,nocoda,4,long,a,waː,waː,nocoda,Keep,yes,w,sonorant
WZ08_5_97_2,ɕoːn5,5,long,ɕoːn5,nasal,5,long,o,ɕoːn,ɕɔːn,nasal,Keep,yes,ɕ,voiceless fricative
WZ08_4_79_5,kan4,4,short,kan4,nasal,4,short,,,kan,nasal,Exclude Token,NA,k,voiceless stop
WZ08_2_171_1,san2,2,short,san2,nasal,2,short,a,θan,θan,nasal,Keep,yes,θ,voiceless fricative
WZ08_1_11_1,dɯːn1,1,long,dɯːn1,nasal,1,long,ɯə,dɯːən,dɯːən,nasal,Keep,yes,d,voiced stop
WZ08_3_67_3,do3,3,short,do3,nocoda,3,long,o,doː,doː,nocoda,Keep,yes,d,voiced stop
WZ08_6_125_2,ɕe6,6,short,ɕe6,nocoda,6,long,,,ɕeː,nocoda,Exclude Item,NA,ɕ,voiceless fricative
WZ08_3_71_2,su3,3,short,su3,nocoda,3,long,u,θuː,θuː,nocoda,Keep,yes,θ,voiceless fricative
WZ08_5_88_2,pon5,5,short,pon5,nasal,5,short,a,fan,fan,nasal,Keep,no,f,voiceless fricative
WZ08_0_194_4,ɣɯːt8,0,long,ɣɯːt8,obstruent,0,long,ɯə,ɣɯːət,ɹɯːat,obstruent,Keep,yes,ɹ,sonorant
WZ08_6_116_3,ɕaːn6,6,long,ɕaːn6,nasal,6,long,,,ɕaːn,nasal,Skipped,NA,ɕ,voiceless fricative
WZ08_1_30_2,θi1,1,short,θi1,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Keep,no,ɕ,voiceless fricative
WZ08_1_12_3,dɯːn1,1,long,dɯːn1,nasal,1,long,ɯə,dɯːən,dɯːən,nasal,Extra,NA,d,voiced stop
WZ08_5_131_4,puən5_or_tiŋ2,5,short,puən5,nasal,5,long,uə,puːən,puːən,nasal,Keep,yes,p,voiceless stop
WZ08_3_149_1,tiəm3,3,short,tiəm3,nasal,7,short,a,ɕak,ɕak,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_1_17_2,va1,1,short,va1,nocoda,1,long,a,waː,waː,nocoda,Keep,yes,w,sonorant
WZ08_0_191_3,ɕeːt8,0,long,ɕeːt8,obstruent,0,long,ɯə,ɕɯːət,ɕiːət,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_8_167_2,ɕuk8,8,short,ɕuk8,obstruent,8,short,u,ɕuk,ɕuk,obstruent,Extra,NA,ɕ,voiceless fricative
WZ08_5_104_3,ɕa5,5,short,ɕa5,nocoda,5,long,a,ɕaː,ɕaː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_7_147_2,bat7_or_bit7,7,short,bat7,obstruent,7,short,,,bat,obstruent,Skipped,NA,b,voiced stop
WZ08_5_88_3,pon5,5,short,pon5,nasal,5,short,a,fan,fan,nasal,Keep,no,f,voiceless fricative
WZ08_1_24_3,ɕɯ1,1,short,ɕɯ1,nocoda,5,NA,a,kam,kam,nasal,Keep,no,k,voiceless stop
WZ08_1_20_3,ti1_or_baːŋ3,1,short,ti1,nocoda,1,long,,,ti,nocoda,Exclude Item,NA,t,voiceless stop
WZ08_0_191_4,ɕeːt8,0,long,ɕeːt8,obstruent,0,long,ɯə,ɕɯːət,ɕiːət,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_8_161_2,sak8,8,short,sak8,obstruent,8,short,a,θak,θak,obstruent,Keep,yes,θ,voiceless fricative
WZ08_5_95_3,han5,5,short,han5,nasal,5,short,a,han,han,nasal,Keep,yes,h,voiceless fricative
WZ08_7_141_3,kut7,7,short,kut7,obstruent,7,short,u,kut,kut,obstruent,Keep,yes,k,voiceless stop
WZ08_3_55_4,tan3,3,short,tan3,nasal,3,short,a,tan,tan,nasal,Extra,NA,t,voiceless stop
WZ08_8_91_3,fak8,8,short,fak8,obstruent,5,NA,o,ɣon,ɹɔn,nasal,Keep,no,ɹ,sonorant
WZ08_3_129_3,ɣum3,3,short,ɣum3,nasal,6,long,e,leː,lei,nocoda,Keep,no,l,sonorant
WZ08_3_60_6,tin3,3,short,tin3,nasal,4,long,eu,feːu,feːu,nocoda,Extra,NA,f,voiceless fricative
WZ08_3_66_3,ti3,3,short,ti3,nocoda,3,long,i,tiː,tiː,nocoda,Keep,yes,t,voiceless stop
WZ08_5_101_2,suːn5,5,long,suːn5,nasal,5,long,uə,θuːən,θuːən,nasal,Keep,yes,θ,voiceless fricative
WZ08_5_103_1,da5,5,short,da5,nocoda,5,long,a,daː,daː,nocoda,Keep,yes,d,voiced stop
WZ08_8_162_4,tit8,8,short,tit8,obstruent,8,short,i,tit,tiət,obstruent,Keep,yes,t,voiceless stop
WZ08_0_187_3,faːk8,0,long,faːk8,obstruent,8,short,a,fak,faːk,obstruent,Keep,no,f,voiceless fricative
WZ08_1_1_2,ɕan1,1,short,ɕan1,nasal,1,short,a,ɕan,ɕan,nasal,Keep,yes,ɕ,voiceless fricative
WZ08_4_86_2,ɣo4,4,short,ɣo4,nocoda,4,long,o,ɣoː,ɹɔː,nocoda,Extra,NA,ɹ,sonorant
WZ08_4_82_2,ɕa4,4,short,ɕa4,nocoda,4,long,a,ɕaː,ɕaː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_7_139_4,dit7,7,short,dit7,obstruent,7,short,i,dit,dit,obstruent,Keep,yes,d,voiced stop
WZ08_6_130_2,faːn6,6,long,faːn6,nasal,6,long,a,faːn,ʋaːn,nasal,Keep,yes,ʋ,voiced fricative
WZ08_1_25_2,ʔan1,1,short,ʔan1,nasal,1,short,a,ʔan,ʔan,nasal,Keep,yes,ʔ,glottal stop
WZ08_2_41_3,ka2,2,short,ka2,nocoda,2,long,a,kaː,kaː,nocoda,Keep,yes,k,voiceless stop
WZ08_3_55_5,tan3,3,short,tan3,nasal,3,short,a,tan,tan,nasal,Extra,NA,t,voiceless stop
WZ08_3_54_8,tan3,3,short,tan3,nasal,3,short,a,tan,tan,nasal,Extra,NA,t,voiceless stop
WZ08_1_22_2,ɕo1,1,short,ɕo1,nocoda,1,long,o,ɕoː,ɕɔː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_5_107_6,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Extra,NA,ɕ,voiceless fricative
WZ08_3_65_1,si3,3,short,si3,nocoda,3,long,i,θiː,θiː,nocoda,Keep,yes,θ,voiceless fricative
WZ08_0_192_2,keːt8,0,long,keːt8,obstruent,0,long,e,keːt,keːət,obstruent,Keep,yes,k,voiceless stop
WZ08_2_46_6,tin2,2,short,tin2,nasal,5,long,o,toː,tɔː,nocoda,Keep,no,t,voiceless stop
WZ08_3_133_2,tɯk7_or_ta3,3,short,ta3,nocoda,3,long,a,taː,taː,nocoda,Extra,yes,t,voiceless stop
WZ08_1_3_2,haːn1,1,long,haːn1,nasal,1,long,a,haːn,haːn,nasal,Keep,yes,h,voiceless fricative
WZ08_8_159_2,ɕak8,8,short,ɕak8,obstruent,8,short,a,ɕak,ɕak,obstruent,Keep,yes,ɕ,voiceless fricative
WZ08_5_101_3,suːn5,5,long,suːn5,nasal,5,long,uə,θuːən,θuːən,nasal,Keep,yes,θ,voiceless fricative
WZ08_1_25_3,ʔan1,1,short,ʔan1,nasal,1,short,a,ʔan,ʔan,nasal,Keep,yes,ʔ,glottal stop
WZ08_5_97_3,ɕoːn5,5,long,ɕoːn5,nasal,5,long,o,ɕoːn,ɕɔːn,nasal,Keep,yes,ɕ,voiceless fricative
WZ08_8_164_2,tot8,8,short,tot8,obstruent,8,short,o,tot,tɔt,obstruent,Keep,yes,t,voiceless stop
WZ08_5_107_7,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Extra,NA,ɕ,voiceless fricative
WZ08_0_195_3,kɯːt8,0,long,kɯːt8,obstruent,0,long,ɯə,kɯːət,kɯːat,obstruent,Keep,yes,k,voiceless stop
WZ08_7_134_3,ɕat7,7,short,ɕat7,obstruent,7,short,a,ɕat,ɕat,obstruent,Extra,NA,ɕ,voiceless fricative
WZ08_5_93_1,san5,5,short,san5,nasal,5,short,i,θin,θin,nasal,Keep,no,θ,voiceless fricative
WZ08_5_115_3,hɯn5_or_ku6,5,short,hɯn5,nasal,5,short,ɯ,hɯn,hɯn,nasal,Keep,yes,h,voiceless fricative
WZ08_1_4_2,kan1,1,short,kan1,nasal,1,short,a,kan,kan,nasal,Keep,yes,k,voiceless stop
WZ08_6_118_2,han6,6,short,han6,nasal,6,short,a,han,han,nasal,Keep,yes,h,voiceless fricative
WZ08_8_164_3,tot8,8,short,tot8,obstruent,8,short,o,tot,tɔt,obstruent,Keep,yes,t,voiceless stop
WZ08_5_105_1,ha5,5,short,ha5,nocoda,5,long,a,haː,haː,nocoda,Keep,yes,h,voiceless fricative
WZ08_6_130_3,faːn6,6,long,faːn6,nasal,6,long,a,faːn,ʋaːn,nasal,Keep,yes,ʋ,voiced fricative
WZ08_6_127_1,tu6,6,short,tu6,nocoda,6,long,u,tuː,tuː,nocoda,Keep,yes,t,voiceless stop
WZ08_6_118_3,han6,6,short,han6,nasal,6,short,,,han,nasal,Exclude Token,NA,h,voiceless fricative
WZ08_9_177_2,daːt9,9,long,daːt9,obstruent,9,long,a,daːt,daːt,obstruent,Keep,yes,d,voiced stop
WZ08_3_63_3,hɯn3,3,short,hɯn3,nasal,3,short,ɯ,hɯn,hɯn,nasal,Keep,yes,h,voiceless fricative
WZ08_7_153_1,pit7,7,short,pit7,obstruent,7,short,i,pit,pit,obstruent,Keep,yes,p,voiceless stop
WZ08_6_121_3,so6,6,short,so6,nocoda,6,long,o,θoː,θɔː,nocoda,Keep,yes,θ,voiceless fricative
WZ08_7_151_3,tik7,7,short,tik7,obstruent,7,short,,,tik,obstruent,Skipped,NA,t,voiceless stop
WZ08_4_29_2,han4,4,short,han4,nasal,1,long,e,teː,teː,nocoda,Keep,no,t,voiceless stop
WZ08_5_102_2,suːn5,5,long,suːn5,nasal,5,long,uə,θuːən,θuːən,nasal,Extra,NA,θ,voiceless fricative
WZ08_3_67_4,do3,3,short,do3,nocoda,3,long,o,doː,doː,nocoda,Keep,yes,d,voiced stop
WZ08_0_197_2,ɣɯːt8,0,long,ɣɯːt8,obstruent,0,long,,,ɣɯːt,obstruent,Skipped,NA,ɣ,voiced fricative
WZ08_7_151_4,tik7,7,short,tik7,obstruent,7,short,,,tik,obstruent,Skipped,NA,t,voiceless stop
WZ08_5_103_2,da5,5,short,da5,nocoda,5,long,a,daː,daː,nocoda,Keep,yes,d,voiced stop
WZ08_5_93_2,san5,5,short,san5,nasal,5,short,i,θin,θin,nasal,Keep,no,θ,voiceless fricative
WZ08_7_137_2,ɕat7,7,short,ɕat7,obstruent,7,short,a,ɕat,ɕat,obstruent,Keep,yes,ɕ,voiceless fricative
WZ08_3_53_3,dɯn3_or_tan1,3,short,dɯn3,nasal,3,short,ɯ,dɯn,dɯn,nasal,Extra,yes,d,voiced stop
WZ08_1_22_3,ɕo1,1,short,ɕo1,nocoda,1,long,o,ɕoː,ɕɔː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_3_54_9,tan3,3,short,tan3,nasal,3,short,,,tan,nasal,Exclude Token,NA,t,voiceless stop
WZ08_2_39_2,hen2,2,short,hen2,nasal,2,short,e,heːn,hen,nasal,Keep,yes,h,voiceless fricative
WZ08_4_84_3,va4,4,short,va4,nocoda,4,long,a,waː,waː,nocoda,Keep,yes,w,sonorant
WZ08_8_159_3,ɕak8,8,short,ɕak8,obstruent,8,short,a,ɕak,ɕak,obstruent,Keep,yes,ɕ,voiceless fricative
WZ08_1_8_3,soːn1,1,long,soːn1,nasal,1,long,o,θoːn,θɔːn,nasal,Keep,yes,θ,voiceless fricative
WZ08_5_94_1,san5,5,short,san5,nasal,5,NA,i,θin,θin,nasal,Keep,no,θ,voiceless fricative
WZ08_3_65_2,si3,3,short,si3,nocoda,3,long,i,θiː,θiː,nocoda,Keep,yes,θ,voiceless fricative
WZ08_3_60_7,tin3,3,short,tin3,nasal,4,long,eu,feːu,feːu,nocoda,Extra,NA,f,voiceless fricative
WZ08_4_87_1,tɯk7_or_ɕaːu4,4,long,ɕaːu4,nocoda,4,long,,,ɕaufe,nocoda,2S,NA,ɕ,voiceless fricative
WZ08_0_195_4,kɯːt8,0,long,kɯːt8,obstruent,0,long,ɯə,kɯːət,kɯːat,obstruent,Keep,yes,k,voiceless stop
WZ08_5_107_8,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Extra,NA,ɕ,voiceless fricative
WZ08_9_52_4,ʔjoːt9,9,long,ʔjoːt9,obstruent,9,long,,,ʔjoːt,obstruent,Skipped,NA,ʔ,glottal stop
WZ08_2_44_4,ɣu2,2,short,ɣu2,nocoda,2,long,u,ɣuː,ruː,nocoda,Keep,yes,r,sonorant
WZ08_8_170_4,kɯt8,8,short,kɯt8,obstruent,7,short,ɯ,ɕɯk,ɕɯk,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_4_84_4,va4,4,short,va4,nocoda,4,long,a,waː,waː,nocoda,Keep,yes,w,sonorant
WZ08_2_33_2,ɣaːn2,2,long,ɣaːn2,nasal,2,long,a,ɣaːn,ɣaːn,nasal,Keep,yes,ɣ,voiced fricative
WZ08_5_104_4,ɕa5,5,short,ɕa5,nocoda,5,long,a,ɕaː,ɕaː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_3_59_2,tin3,3,short,tin3,nasal,3,short,i,tin,tin,nasal,Keep,yes,t,voiceless stop
WZ08_1_50_2,fɯn2_or_liəu1,1,short,liəu1,nocoda,4,long,oi,foːi,fɤːi,nocoda,Keep,no,f,voiceless fricative
WZ08_1_22_4,ɕo1,1,short,ɕo1,nocoda,1,long,o,ɕoː,ɕɔː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_5_96_4,haːn5,5,long,haːn5,nasal,5,long,a,haːn,haːn,nasal,Keep,yes,h,voiceless fricative
WZ08_7_150_1,ɕup7_or_kɯ1,7,short,ɕup7,obstruent,7,short,u,ɕut,ɕɯt,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_4_80_2,ɣaːt8_or_ɣon4,4,short,ɣon4,nasal,4,short,o,ɣon,ɹan,nasal,Keep,yes,ɹ,sonorant
WZ08_1_5_5,tin1,1,short,tin1,nasal,1,short,i,tin,tin,nasal,Keep,yes,t,voiceless stop
WZ08_4_81_4,heːn4_or_hen4,4,NA,hen4,nasal,4,NA,e,heːn,hen,nasal,Extra,yes,h,voiceless fricative
WZ08_9_181_3,taːt9_or_θok7,9,long,taːt9,obstruent,9,long,a,taːt,taːt,obstruent,Keep,yes,t,voiceless stop
WZ08_5_131_5,puən5_or_tiŋ2,5,short,puən5,nasal,5,long,uə,puːən,puːən,nasal,Keep,yes,p,voiceless stop
WZ08_8_166_4,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Extra,NA,t,voiceless stop
WZ08_5_103_3,da5,5,short,da5,nocoda,5,long,a,daː,daː,nocoda,Keep,yes,d,voiced stop
WZ08_5_107_9,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Extra,NA,ɕ,voiceless fricative
WZ08_2_46_7,tin2,2,short,tin2,nasal,5,long,o,toː,tɔː,nocoda,Keep,no,t,voiceless stop
WZ08_1_7_2,ɕiːn1,1,long,ɕiːn1,nasal,1,long,iə,ɕiːən,ɕiːən,nasal,Extra,NA,ɕ,voiceless fricative
WZ08_5_113_1,kau5,5,short,kau5,nocoda,5,NA,au,kau,kau,nocoda,Keep,yes,k,voiceless stop
WZ08_4_83_2,ɕa4_or_baːŋ1,4,short,ɕa4,nocoda,4,long,a,ɕaː,ɕaː,nocoda,Extra,NA,ɕ,voiceless fricative
WZ08_3_58_4,vaːn3,3,long,vaːn3,nasal,3,long,a,waːn,waːn,nasal,Keep,yes,w,sonorant
WZ08_2_37_2,ɕon2,2,short,ɕon2,nasal,2,short,o,ɕon,ɕɔn,nasal,Keep,yes,ɕ,voiceless fricative
WZ08_7_138_1,ɣat7,7,short,ɣat7,obstruent,7,short,a,ɣat,ɣat,obstruent,Keep,yes,ɣ,voiced fricative
WZ08_5_107_10,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Extra,NA,ɕ,voiceless fricative
WZ08_3_70_2,hap7_or_man3_or_he3,3,short,he3,nocoda,5,long,a,haː,haː,nocoda,Keep,no,h,voiceless fricative
WZ08_0_189_2,taːk8,0,long,taːk8,obstruent,0,long,a,taːk,taːʔ,obstruent,Keep,yes,t,voiceless stop
WZ08_1_50_3,fɯn2_or_liəu1,1,short,liəu1,nocoda,4,long,oi,foːi,fɤːi,nocoda,Keep,no,f,voiceless fricative
WZ08_9_180_3,tuːt7,9,long,tuːt7,obstruent,9,long,uə,tuːət,tuːət,obstruent,Keep,yes,t,voiceless stop
WZ08_7_150_2,ɕup7_or_kɯ1,7,short,ɕup7,obstruent,7,short,u,ɕut,ɕɯt,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_4_86_3,ɣo4,4,short,ɣo4,nocoda,4,long,o,ɣoː,ɹɔː,nocoda,Extra,NA,ɹ,sonorant
WZ08_7_140_4,tok7,7,short,tok7,obstruent,7,short,o,tok,tɔk,obstruent,Keep,yes,t,voiceless stop
WZ08_8_168_3,ɕuk8,8,short,ɕuk8,obstruent,8,short,u,ɕuk,ɕuk,obstruent,Keep,yes,ɕ,voiceless fricative
WZ08_0_186_5,faːt8,0,long,faːt8,obstruent,0,long,a,faːt,faːt,obstruent,Keep,yes,f,voiceless fricative
WZ08_7_137_3,ɕat7,7,short,ɕat7,obstruent,7,short,a,ɕat,ɕat,obstruent,Keep,yes,ɕ,voiceless fricative
WZ08_9_173_2,saːt7,9,long,saːt7,obstruent,9,long,,,saːt,obstruent,Skipped,NA,s,voiceless fricative
WZ08_6_114_3,ta3_or_ɕoiː6,6,long,ɕoiː6,nocoda,6,long,oi,ɕoːi,ɕoːi,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_3_68_4,do3,3,short,do3,nocoda,3,long,o,doː,doː,nocoda,Extra,NA,d,voiced stop
WZ08_1_13_3,dɯn1,1,short,dɯn1,nasal,1,short,ɯ,dɯn,dɯn,nasal,Keep,yes,d,voiced stop
WZ08_5_99_2,ɣoːn5,5,long,ɣoːn5,nasal,5,long,o,ɣoːn,rɔːn,nasal,Keep,yes,r,sonorant
WZ08_3_77_3,ɕi3,3,short,ɕi3,nocoda,1,long,e,neː,neː,nocoda,Keep,no,n,nasal
WZ08_NA_172_4,pi5_ɣeːŋ4,NA,long,pi5_ɣeːŋ4,NA,NA,long,,,pi5_ɣeːŋ,nasal,Skipped,NA,p,voiceless stop
WZ08_6_127_2,tu6,6,short,tu6,nocoda,6,long,u,tuː,tuː,nocoda,Keep,yes,t,voiceless stop
WZ08_3_70_3,hap7_or_man3_or_he3,3,short,he3,nocoda,5,long,a,haː,haː,nocoda,Keep,no,h,voiceless fricative
WZ08_5_110_4,to5,5,short,to5,nocoda,5,NA,ai,wai,wai,nocoda,Keep,no,w,sonorant
WZ08_9_180_4,tuːt7,9,long,tuːt7,obstruent,9,long,uə,tuːət,tuːət,obstruent,Keep,yes,t,voiceless stop
WZ08_2_171_2,san2,2,short,san2,nasal,2,short,a,θan,θan,nasal,Keep,yes,θ,voiceless fricative
WZ08_4_82_3,ɕa4,4,short,ɕa4,nocoda,4,long,a,ɕaː,ɕaː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_6_119_1,ta6,6,short,ta6,nocoda,6,long,a,taː,taː,nocoda,Keep,yes,t,voiceless stop
WZ08_5_103_4,da5,5,short,da5,nocoda,5,long,a,daː,daː,nocoda,Keep,yes,d,voiced stop
WZ08_8_167_3,ɕuk8,8,short,ɕuk8,obstruent,8,short,u,ɕuk,ɕuk,obstruent,Extra,NA,ɕ,voiceless fricative
WZ08_5_99_3,ɣoːn5,5,long,ɣoːn5,nasal,5,long,o,ɣoːn,rɔːn,nasal,Keep,yes,r,sonorant
WZ08_0_190_3,ɣaːk8,0,long,ɣaːk8,obstruent,5,NA,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ08_1_50_4,fɯn2_or_liəu1,1,short,liəu1,nocoda,4,long,oi,foːi,fɤːi,nocoda,Keep,no,f,voiceless fricative
WZ08_7_150_3,ɕup7_or_kɯ1,7,short,ɕup7,obstruent,7,short,u,ɕut,ɕɯt,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_5_106_2,va5,5,short,va5,nocoda,5,long,a,waː,waː,nocoda,Keep,yes,w,sonorant
WZ08_3_57_3,kan3_or_kit7,3,short,kan3,nasal,3,short,a,kan,kan,nasal,Keep,yes,k,voiceless stop
WZ08_NA_196_3,tai6_fuəŋ2,NA,short,tai6_fuəŋ2,NA,NA,short,,,tai6_fuəŋ,nasal,2S,NA,t,voiceless stop
WZ08_7_147_3,bat7_or_bit7,7,short,bat7,obstruent,7,short,,,bat,obstruent,Skipped,NA,b,voiced stop
WZ08_7_158_3,tat7_or_ɣat8,7,short,tat7,obstruent,7,short,a,tat,tat,obstruent,Keep,yes,t,voiceless stop
WZ08_NA_196_4,tai6_fuəŋ2,NA,short,tai6_fuəŋ2,NA,NA,short,,,tai6_fuəŋ,nasal,2S,NA,t,voiceless stop
WZ08_5_94_2,san5,5,short,san5,nasal,5,NA,i,θin,θin,nasal,Keep,no,θ,voiceless fricative
WZ08_9_174_5,daːt9,9,long,daːt9,obstruent,9,long,a,daːt,daːt,obstruent,Extra,yes,d,voiced stop
WZ08_5_88_4,pon5,5,short,pon5,nasal,5,short,a,fan,fan,nasal,Keep,no,f,voiceless fricative
WZ08_4_80_3,ɣaːt8_or_ɣon4,4,short,ɣon4,nasal,4,short,o,ɣon,ɹan,nasal,Keep,yes,ɹ,sonorant
WZ08_9_26_3,keːk7,9,long,keːk7,obstruent,9,long,e,keːk,keːk,obstruent,Keep,yes,k,voiceless stop
WZ08_3_77_4,ɕi3,3,short,ɕi3,nocoda,1,long,e,neː,neː,nocoda,Keep,no,n,nasal
WZ08_9_175_4,ɕaːt9,9,long,ɕaːt9,obstruent,9,long,a,ɕaːt,ɕaːt,obstruent,Extra,NA,ɕ,voiceless fricative
WZ08_7_183_3,ɕiət7,7,short,ɕiət7,obstruent,0,long,iə,ɕiːət,ɕiːət,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_2_40_3,ɕa2,2,short,ɕa2,nocoda,2,long,a,ɕaː,ɕaː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ08_2_46_8,tin2,2,short,tin2,nasal,5,long,o,toː,tɔː,nocoda,Keep,no,t,voiceless stop
WZ08_2_42_3,ɕi2,2,short,ɕi2,nocoda,2,long,oi,ɕoːi,sɤːi,nocoda,Keep,yes,s,voiceless fricative
WZ08_1_30_3,θi1,1,short,θi1,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Keep,no,ɕ,voiceless fricative
WZ08_5_76_4,ɕa3_or_te5,5,short,te5,nocoda,5,long,e,teː,teː,nocoda,Keep,yes,t,voiceless stop
WZ08_3_64_3,ta3,3,short,ta3,nocoda,3,long,a,taː,taː,nocoda,Keep,yes,t,voiceless stop
WZ08_5_100_2,kon5,5,short,kon5,nasal,3,short,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ08_3_67_5,do3,3,short,do3,nocoda,3,long,o,doː,doː,nocoda,Keep,yes,d,voiced stop
WZ08_7_183_4,ɕiət7,7,short,ɕiət7,obstruent,0,long,iə,ɕiːət,ɕiːət,obstruent,Keep,no,ɕ,voiceless fricative
WZ08_7_144_2,tɯk7,7,short,tɯk7,obstruent,3,long,a,taː,taː,nocoda,Keep,no,t,voiceless stop
WZ08_8_166_5,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Extra,NA,t,voiceless stop
WZ08_6_116_4,ɕaːn6,6,long,ɕaːn6,nasal,6,long,,,ɕaːn,nasal,Skipped,NA,ɕ,voiceless fricative
WZ08_5_88_5,pon5,5,short,pon5,nasal,5,short,a,fan,fan,nasal,Keep,no,f,voiceless fricative
